Cage_ID	Cell_Count_Cage
36_98	1
37_97	0
37_98	3
36_99	3
36_100	0
36_101	1
37_100	0
37_99	3
36_102	1
36_103	1
36_104	1
37_103	1
37_104	0
37_102	0
36_105	1
36_106	0
36_107	1
37_105	1
36_109	1
36_108	0
36_111	2
36_112	1
36_110	0
38_1	2
38_2	1
38_3	2
39_3	1
39_1	0
39_2	1
38_5	0
38_4	0
38_6	0
39_6	1
39_4	0
39_5	0
38_7	2
38_8	1
38_9	0
39_8	1
39_9	2
39_7	2
38_11	1
38_10	1
39_10	5
39_12	2
39_11	1
38_13	2
38_14	1
38_12	1
39_13	1
39_14	4
38_15	3
38_17	2
38_16	2
39_15	2
39_17	0
39_16	0
38_19	3
38_18	3
39_19	0
39_18	1
39_20	1
38_20	2
38_21	1
38_22	2
39_21	1
39_22	0
38_23	1
38_25	4
38_24	4
39_23	3
39_25	1
39_24	0
38_26	1
38_27	0
38_28	2
39_27	0
39_28	2
39_26	1
38_29	1
38_30	0
39_30	2
39_29	0
38_33	2
38_31	1
38_32	2
39_32	0
39_31	3
39_33	0
38_35	2
38_34	1
38_36	3
39_34	1
39_35	1
39_36	3
38_38	2
38_37	1
38_39	1
39_37	1
39_39	1
39_38	3
38_40	3
38_41	3
39_40	2
39_41	1
38_42	1
38_44	2
38_43	0
39_43	1
39_42	0
39_44	1
38_46	1
38_45	2
38_47	1
39_46	2
39_45	0
39_47	1
38_48	2
38_49	2
39_49	1
39_50	1
39_48	0
38_51	2
38_50	1
38_52	2
39_51	3
39_52	1
38_53	2
38_55	1
38_54	2
39_54	2
39_53	0
39_55	2
38_57	1
38_56	1
38_58	2
39_57	0
39_56	2
39_58	0
38_59	1
38_60	2
38_61	1
39_59	2
39_60	0
38_63	2
38_62	2
39_61	2
39_62	0
39_63	1
38_65	2
38_64	1
38_66	1
39_65	3
39_64	1
38_68	0
38_69	2
38_67	1
39_68	1
39_67	1
39_66	1
38_70	1
38_71	2
39_70	0
39_69	1
38_72	2
38_73	3
38_74	1
39_73	2
39_72	1
38_76	2
38_75	1
38_77	2
39_75	1
39_76	1
38_79	3
38_78	3
39_77	1
38_80	2
38_82	1
38_81	3
38_85	2
38_83	0
38_84	0
38_87	2
38_86	1
38_90	1
38_89	1
38_88	1
38_92	0
38_91	1
38_93	1
38_95	2
38_94	0
38_96	2
38_97	2
38_98	1
37_101	1
38_99	2
38_100	2
38_101	2
38_102	3
38_103	0
38_104	1
37_106	0
37_107	0
38_105	0
38_106	1
38_107	0
37_108	1
37_109	1
38_108	0
38_109	4
37_111	1
37_110	0
37_112	3
38_110	1
38_112	1
38_111	0
40_3	1
40_1	2
40_2	1
41_2	1
41_1	1
41_3	2
40_6	1
40_4	2
40_5	2
41_4	0
41_6	2
41_5	0
40_9	2
40_7	2
40_8	0
41_7	2
41_8	0
41_9	4
40_11	2
40_10	3
41_10	2
41_11	2
41_12	2
40_12	1
40_13	1
40_14	2
41_13	2
41_14	2
40_17	1
40_15	3
40_16	3
41_15	3
41_17	0
41_16	3
40_19	1
40_18	0
40_20	2
41_18	0
41_20	3
41_19	2
40_22	2
40_21	1
41_21	2
41_22	4
40_23	3
40_24	1
40_25	4
41_23	0
41_24	1
41_25	3
40_27	3
40_26	2
40_28	2
41_26	2
41_27	1
41_28	5
40_30	3
40_29	3
41_29	2
41_30	0
40_33	2
40_31	0
40_32	2
41_32	1
41_31	1
41_33	3
40_35	1
40_36	2
40_34	3
41_36	1
41_35	5
41_34	2
40_39	0
40_37	5
40_38	0
41_38	1
41_37	2
41_39	0
40_40	1
40_41	3
40_42	3
41_40	2
41_41	3
40_43	3
40_44	2
41_44	2
40_45	0
40_46	1
40_47	2
41_46	3
41_45	2
40_48	1
40_49	0
40_50	1
41_49	3
40_51	1
40_52	1
40_54	1
40_55	1
40_53	1
40_56	2
40_58	1
40_57	2
40_59	1
40_60	1
40_61	0
40_62	0
40_63	1
40_65	0
40_64	0
40_66	1
40_67	0
40_68	2
40_69	5
39_71	0
40_70	2
40_71	0
39_74	1
40_74	2
40_73	1
40_72	1
40_76	2
40_75	1
40_77	1
39_79	1
39_78	3
40_78	0
40_79	0
39_80	4
39_81	1
39_82	0
40_81	1
40_80	1
40_82	2
39_83	2
39_84	0
39_85	0
40_83	3
40_85	2
40_84	2
39_86	1
39_87	0
39_88	2
40_87	1
40_86	1
40_88	1
39_89	1
39_90	0
40_90	1
40_89	2
39_91	0
39_92	3
39_93	1
40_91	1
40_92	1
40_93	1
39_94	1
39_95	0
39_96	0
40_95	2
40_94	0
40_96	4
39_98	2
39_97	1
40_98	1
40_97	1
39_100	1
39_99	2
39_101	0
40_100	0
39_103	1
39_104	0
39_102	1
40_102	1
40_103	1
40_104	1
39_106	0
39_105	1
40_106	2
40_105	1
39_109	1
39_108	0
39_107	0
40_109	0
39_111	1
39_110	1
39_112	0
42_2	1
42_3	2
42_1	0
43_2	2
43_1	1
43_3	2
42_5	1
42_4	1
42_6	1
43_4	2
43_5	2
43_6	4
42_7	1
42_8	2
42_9	2
43_8	5
43_9	1
43_7	0
42_11	2
42_10	2
42_12	4
43_11	2
43_10	1
42_13	1
42_14	3
43_14	2
43_13	2
42_17	1
42_16	0
42_15	2
43_16	3
43_15	0
43_17	2
42_19	3
42_20	1
42_18	1
43_18	3
42_21	3
42_22	0
42_24	4
42_23	2
42_25	0
42_26	1
42_27	3
42_28	3
42_29	3
42_30	3
42_31	1
42_32	1
42_33	0
42_35	2
42_34	1
42_36	1
42_37	2
42_38	4
42_39	3
42_41	1
42_40	3
41_42	1
41_43	4
42_44	3
42_43	0
42_42	3
41_47	1
42_45	1
42_46	2
42_47	3
41_48	1
41_50	2
42_49	0
42_48	3
41_51	1
41_52	0
42_51	4
42_52	2
42_50	1
41_55	1
41_54	1
41_53	1
42_53	5
42_55	1
42_54	1
41_56	2
41_57	1
41_58	1
42_56	0
42_57	2
42_58	3
41_59	1
41_60	2
42_60	1
42_59	1
42_61	4
41_62	2
41_61	0
41_63	2
42_62	0
42_63	3
41_65	1
41_64	3
41_66	1
42_64	2
42_66	3
42_65	1
41_68	0
41_67	1
41_69	1
42_67	1
42_68	2
42_69	3
41_70	0
41_71	0
42_70	4
41_74	0
41_72	0
41_73	2
42_72	1
42_73	0
42_74	0
41_77	1
41_75	1
41_76	2
42_75	5
42_76	1
41_78	1
41_79	1
42_78	1
42_79	1
41_81	0
41_82	1
41_80	1
42_82	1
41_83	1
41_84	2
41_85	1
41_86	0
41_87	1
41_88	0
41_89	3
41_90	1
41_91	1
41_92	2
41_93	2
41_95	2
41_94	1
41_96	1
41_97	0
41_98	2
41_99	1
40_99	0
40_101	2
41_100	1
41_101	0
41_103	0
41_102	0
41_104	0
40_107	0
41_105	4
41_106	1
41_107	1
40_108	1
41_108	3
41_109	1
41_110	1
40_112	2
40_110	1
40_111	0
41_111	0
41_112	5
44_2	2
44_3	0
44_1	3
44_4	2
44_5	1
44_6	2
44_7	1
44_8	2
44_9	1
44_11	1
44_10	1
43_12	1
44_12	4
44_14	0
44_13	2
44_15	5
44_16	2
44_17	0
43_19	1
43_20	2
44_18	5
44_19	0
44_20	1
43_21	1
43_23	5
43_22	2
44_21	4
44_22	3
43_24	2
43_25	2
44_24	3
44_25	2
44_23	2
43_26	0
43_27	1
43_28	2
44_26	1
44_28	1
44_27	2
43_29	4
43_30	2
43_31	2
44_29	1
44_31	3
44_30	2
43_33	1
43_32	4
44_32	1
44_33	5
43_35	2
43_36	1
43_34	1
44_34	2
44_35	1
44_36	2
43_37	3
43_38	1
43_39	3
44_38	1
44_37	1
44_39	3
43_40	0
43_41	1
44_40	0
44_41	1
43_42	1
43_43	2
43_44	1
44_42	1
44_43	3
44_44	2
43_45	1
43_46	1
43_47	0
44_47	1
44_45	1
44_46	1
43_48	2
43_49	1
43_50	1
44_49	3
44_48	5
43_52	0
43_51	1
44_52	3
43_54	1
43_53	2
43_55	5
44_53	2
44_54	1
43_56	0
43_57	0
43_58	1
43_59	3
43_60	3
43_61	1
43_62	0
43_63	1
43_65	3
43_64	1
43_66	1
43_67	2
43_69	0
43_68	2
42_71	3
43_70	3
43_71	5
43_72	0
43_74	0
43_73	0
42_77	3
43_77	1
43_76	0
43_75	2
42_80	4
43_78	1
43_79	0
43_80	1
42_81	2
43_81	1
43_82	1
42_84	1
42_85	2
42_83	3
43_84	1
43_83	0
43_85	0
42_87	1
42_86	0
42_88	1
43_87	0
43_86	1
43_88	0
42_89	0
42_90	1
43_89	1
43_90	0
42_92	2
42_93	0
42_91	0
43_91	2
43_93	1
43_92	1
42_95	1
42_94	1
42_96	0
43_94	1
43_95	3
43_96	0
42_97	3
42_98	0
42_99	1
43_98	1
43_97	1
43_99	0
42_101	2
42_100	1
43_101	0
43_100	1
43_102	0
42_102	1
42_104	0
42_103	1
43_103	0
43_104	2
42_105	3
42_106	0
42_107	2
43_106	3
43_107	1
43_105	1
42_109	2
42_108	1
43_108	2
43_110	1
43_109	1
42_110	2
42_112	1
42_111	2
43_112	3
43_111	1
45_3	3
45_1	4
45_2	2
46_1	3
46_2	2
46_3	2
45_4	1
45_5	3
45_6	1
46_5	1
46_4	3
46_6	3
45_8	1
45_7	1
45_9	3
46_7	0
46_8	1
46_9	1
45_10	0
45_11	1
45_12	2
46_11	3
46_10	0
45_13	0
45_14	1
46_14	6
46_12	1
46_13	2
45_15	1
45_16	1
45_17	0
46_15	1
46_16	2
46_17	1
45_19	2
45_18	1
45_20	3
46_19	2
46_18	3
45_22	2
45_21	3
46_20	0
46_21	1
46_22	2
45_23	4
45_25	1
45_24	0
46_23	4
45_27	1
45_26	0
45_28	2
45_30	1
45_29	2
45_31	3
45_33	1
45_32	0
45_34	2
45_35	2
45_36	2
45_37	1
45_39	0
45_38	2
45_41	2
45_40	0
45_42	1
45_43	1
45_44	0
45_45	0
45_47	0
45_46	1
44_50	0
45_48	1
45_49	2
45_50	0
44_51	1
45_51	2
45_52	1
44_55	2
45_53	2
45_54	1
45_55	1
44_56	0
44_57	1
44_58	2
45_57	4
45_56	3
45_58	2
44_59	2
44_61	1
44_60	0
45_59	1
45_60	3
44_62	1
44_63	3
45_62	0
45_61	2
45_63	3
44_64	4
44_65	0
44_66	3
45_66	4
45_64	2
45_65	1
44_67	3
44_68	2
44_69	1
45_67	0
45_68	1
45_69	2
44_71	1
44_70	1
44_72	3
45_70	2
45_71	1
44_73	1
44_74	1
45_72	1
45_73	4
45_74	0
44_75	0
44_76	2
44_77	0
45_76	1
45_75	1
45_77	0
44_78	1
44_79	2
45_78	1
45_79	0
45_80	1
44_82	3
44_81	0
44_80	1
45_81	2
45_82	1
44_84	3
44_85	0
44_83	0
45_83	0
45_84	0
45_85	0
44_86	1
44_87	2
44_88	2
45_86	0
45_87	1
45_88	2
44_89	1
44_90	1
44_91	0
45_89	1
45_90	0
44_92	0
44_93	1
45_91	0
45_92	1
45_93	2
44_94	2
44_95	0
44_96	1
45_95	0
45_94	1
45_96	2
44_98	4
44_97	1
44_99	3
45_99	1
45_97	1
45_98	0
44_101	2
44_100	3
45_101	1
45_100	0
44_102	1
44_104	0
44_103	0
45_102	0
45_103	1
45_104	2
44_106	0
44_105	2
44_107	0
45_105	1
45_106	1
45_107	0
44_109	0
44_108	1
44_110	2
45_108	2
45_109	1
45_110	0
44_111	1
44_112	1
45_111	1
45_112	0
47_1	2
47_2	3
47_4	1
47_3	3
47_6	3
47_5	1
47_7	0
47_8	1
47_9	6
47_10	0
47_11	0
47_12	1
47_13	0
47_14	1
47_15	3
47_16	0
47_17	4
47_20	1
47_18	1
47_19	5
47_21	2
47_22	3
46_25	1
46_24	1
47_24	2
47_23	0
47_25	4
46_26	2
46_27	1
46_28	3
47_26	1
47_27	1
47_28	0
46_29	5
46_30	2
46_31	2
47_29	2
47_30	2
47_31	1
46_32	2
46_33	3
47_33	1
47_32	0
46_34	2
46_35	3
46_36	3
47_34	0
47_35	2
47_36	3
46_38	4
46_39	5
46_37	3
47_37	2
47_39	0
47_38	0
46_41	1
46_40	2
46_42	2
47_40	0
47_41	3
46_43	1
46_44	1
47_42	0
47_44	0
47_43	2
46_45	0
46_46	3
46_47	2
47_46	2
47_47	0
47_45	1
46_48	3
46_50	3
46_49	2
47_48	1
47_50	2
47_49	1
46_51	2
46_52	2
47_52	0
47_53	0
47_51	1
46_54	2
46_53	2
46_55	3
47_54	0
47_55	1
46_57	2
46_56	0
46_58	1
47_56	1
47_57	0
47_58	2
46_59	1
46_61	1
46_60	4
47_59	0
47_60	0
47_61	1
46_62	2
46_63	1
47_63	3
47_62	3
46_65	1
46_64	2
46_66	1
47_66	1
47_64	2
47_65	1
46_67	2
46_68	2
46_69	1
47_68	2
47_67	3
47_69	0
46_71	1
46_70	2
46_72	0
47_71	2
47_70	3
47_72	1
46_73	0
46_74	1
47_73	2
47_74	1
46_75	2
46_76	1
46_77	0
47_75	2
47_76	3
47_77	1
46_79	2
46_78	5
46_80	2
47_79	0
47_78	0
47_80	1
46_82	1
46_81	3
47_81	1
47_82	1
46_85	0
46_84	1
46_83	3
47_83	0
47_84	5
47_85	0
46_87	1
46_88	3
46_86	2
47_86	0
47_87	1
47_88	0
46_90	2
46_89	0
46_91	1
47_89	1
47_90	2
47_91	0
46_93	4
46_92	5
47_92	1
47_93	0
46_95	1
46_94	0
46_96	1
47_94	2
47_95	0
47_96	0
46_97	1
46_98	1
46_99	1
47_97	0
47_98	0
47_99	0
46_100	1
46_101	1
47_101	1
47_100	1
46_102	1
46_103	2
46_104	1
47_102	0
47_103	1
47_104	0
46_105	1
46_106	2
46_107	2
47_106	0
47_107	1
47_105	1
46_108	2
46_109	3
46_110	0
47_108	0
47_109	1
47_110	1
46_112	0
46_111	1
47_111	0
47_112	0
48_2	5
48_3	0
48_1	2
49_1	1
49_2	0
49_4	4
49_3	1
48_4	0
48_5	3
48_6	3
49_6	2
49_5	2
48_7	2
48_8	0
48_9	3
49_7	2
49_8	0
49_9	3
48_10	2
48_11	2
48_12	1
49_11	1
49_12	1
49_10	0
48_13	0
48_14	2
49_13	0
49_14	2
48_15	1
48_16	1
48_17	2
49_16	3
49_15	2
49_17	0
48_18	3
48_19	1
48_20	1
49_19	2
49_18	1
49_20	0
48_22	1
48_21	3
49_21	2
49_22	1
48_24	0
48_25	3
48_23	2
49_24	0
49_23	1
49_25	0
48_27	0
48_28	1
48_26	0
49_26	0
49_27	1
49_28	2
48_29	1
48_30	1
48_31	1
49_29	2
49_30	2
49_31	3
48_32	2
48_33	3
48_34	0
49_32	1
49_33	1
48_35	1
48_36	1
49_34	0
49_36	0
49_35	0
48_38	1
48_39	1
48_37	2
49_39	1
49_38	2
49_37	1
48_40	3
48_41	2
48_42	5
49_40	1
49_41	1
49_42	1
48_43	1
48_44	2
49_43	3
49_44	3
48_45	2
48_46	1
48_47	1
49_45	0
49_46	1
49_47	1
48_49	2
48_50	2
48_48	2
49_49	3
49_48	3
49_50	3
48_52	3
48_51	0
49_53	0
49_51	2
49_52	2
48_55	4
48_54	0
48_53	3
49_54	1
49_55	2
48_57	0
48_58	1
48_56	3
49_57	3
49_58	1
49_56	1
48_60	1
48_59	1
48_61	1
49_60	1
49_59	0
49_61	0
48_62	0
48_63	1
49_63	1
49_62	3
48_66	1
48_65	1
48_64	1
49_64	0
49_66	1
49_65	1
48_67	1
48_69	0
48_68	0
49_67	5
49_69	2
49_68	1
48_70	3
48_72	2
48_71	3
49_70	1
49_71	1
49_72	3
48_74	1
48_73	4
49_73	2
49_74	1
48_76	0
48_75	2
48_77	1
49_75	2
49_76	1
49_77	0
48_78	6
48_80	1
48_79	2
49_80	1
49_78	0
49_79	1
48_81	1
48_82	0
48_83	2
49_81	1
49_82	4
48_85	1
48_84	1
49_84	0
49_83	3
49_85	3
48_87	1
48_86	2
48_88	0
49_86	0
49_87	2
49_88	1
48_89	3
48_90	2
48_91	1
49_89	2
49_90	1
49_91	1
48_93	1
48_92	0
49_92	1
49_93	1
48_96	0
48_94	1
48_95	5
49_94	0
49_95	3
48_97	1
48_99	0
48_98	4
49_97	0
48_101	2
48_100	0
49_100	3
49_101	0
48_104	2
48_102	2
48_103	3
49_103	3
48_106	2
48_107	0
48_105	2
48_108	0
48_110	1
48_109	1
48_111	3
48_112	3
50_3	4
50_2	0
50_1	1
51_4	3
51_1	1
51_2	1
51_3	1
50_6	0
50_5	1
50_4	1
51_6	1
51_5	0
50_7	3
50_8	1
50_9	3
51_8	0
51_7	1
51_9	0
50_10	2
50_11	3
50_12	4
51_10	2
51_12	0
51_11	1
50_13	1
50_14	1
51_14	2
51_13	3
50_15	1
50_16	2
50_17	2
51_16	1
51_17	0
51_15	0
50_18	5
50_19	2
50_20	3
51_18	2
51_19	1
51_20	5
50_22	6
50_21	0
51_23	0
51_21	0
51_22	1
50_25	1
50_24	2
50_23	0
51_24	3
51_25	1
50_26	3
50_27	0
50_28	1
51_27	2
51_28	2
51_26	0
50_30	2
50_29	3
50_31	1
51_29	3
51_30	2
51_31	1
50_32	1
50_33	3
50_34	1
51_33	0
51_32	1
51_34	1
50_36	2
50_35	3
51_36	3
51_35	0
50_37	3
50_38	3
50_39	3
51_37	1
51_38	1
51_39	4
50_40	0
50_42	4
50_41	1
51_40	3
51_41	1
51_42	0
50_43	1
50_44	2
51_43	2
51_44	2
50_46	4
50_45	4
50_47	2
51_46	1
51_45	0
51_47	0
50_48	2
50_49	2
50_50	2
51_50	3
51_48	1
51_49	2
50_51	1
50_52	1
50_53	2
51_51	2
51_52	1
51_53	2
50_55	2
50_54	0
51_54	2
51_55	1
50_56	1
50_57	1
50_58	2
51_56	2
51_57	0
51_58	1
50_59	1
50_60	0
50_61	1
51_59	0
51_61	1
51_60	2
50_62	4
50_64	1
50_63	1
51_62	1
51_63	0
50_65	0
50_66	4
51_64	1
50_67	3
50_68	0
50_69	0
51_67	1
51_68	0
51_69	3
50_70	1
50_71	2
50_72	1
51_70	2
50_73	1
50_74	1
51_72	4
51_73	2
50_75	2
50_77	0
50_76	1
50_79	1
50_78	2
50_80	2
50_82	5
50_81	0
50_83	1
50_84	3
50_85	1
50_87	0
50_86	2
50_88	2
50_89	1
50_91	3
50_90	3
50_93	1
50_92	2
49_96	1
50_95	0
50_96	0
50_94	2
49_98	2
49_99	0
50_97	1
50_98	2
50_99	1
50_100	1
50_102	1
50_101	1
49_102	2
49_104	2
50_103	0
50_104	3
49_106	1
49_105	5
49_107	2
50_105	3
50_106	0
50_107	1
49_108	1
49_110	2
49_109	1
50_108	1
50_109	0
50_110	0
49_112	1
49_111	0
50_111	0
50_112	0
52_2	2
52_1	1
52_3	0
53_3	2
53_4	2
53_1	0
53_2	1
52_6	1
52_5	0
52_4	1
53_6	0
53_5	0
52_7	3
52_8	1
52_9	3
53_8	2
53_7	0
53_9	3
52_10	0
52_12	0
52_11	0
53_11	0
53_12	1
53_10	0
52_15	2
52_13	3
52_14	4
53_13	1
53_14	1
53_15	2
52_16	1
52_17	3
53_17	0
53_16	0
52_20	1
52_18	2
52_19	0
53_20	5
53_18	1
53_19	4
52_22	0
52_21	1
52_23	0
53_21	2
53_22	4
53_23	2
52_24	1
52_25	2
53_24	0
53_25	0
52_27	2
52_28	3
52_26	0
53_27	3
53_26	1
53_28	2
52_30	4
52_29	0
52_31	1
53_29	1
53_31	0
53_30	2
52_32	2
52_34	0
52_33	3
53_32	2
53_33	3
52_35	2
52_36	4
53_34	1
53_35	3
53_36	2
52_37	1
52_38	4
52_39	1
53_37	0
53_38	3
52_40	1
52_42	3
52_41	1
53_40	3
53_42	1
52_43	1
52_44	1
52_45	3
52_46	3
52_47	1
52_48	2
52_49	0
52_50	2
52_51	3
52_52	0
52_53	0
52_54	1
52_55	2
52_56	0
52_57	2
52_58	1
52_59	0
52_60	1
52_61	1
52_63	1
52_64	2
52_62	2
51_65	0
51_66	2
52_65	1
52_66	2
52_68	3
52_69	2
52_67	0
51_71	2
52_70	1
52_72	1
52_71	1
51_74	3
52_74	4
52_73	1
51_75	2
51_77	1
51_76	1
52_76	3
52_75	0
52_77	1
51_78	0
51_79	0
51_80	0
52_78	1
52_79	1
52_80	2
51_81	2
51_82	0
52_82	0
52_81	1
52_83	1
51_83	1
51_85	2
51_84	0
52_84	1
52_85	3
51_86	2
51_87	2
51_88	2
52_86	4
52_88	3
52_87	0
51_89	0
51_90	1
51_91	1
52_89	0
52_90	0
52_91	2
51_92	2
51_93	0
52_94	0
52_93	1
52_92	2
51_96	1
51_95	1
51_94	1
52_95	2
52_96	1
51_97	0
51_98	0
52_97	3
52_99	2
51_100	0
51_102	1
51_101	2
52_101	0
52_100	0
52_102	2
51_104	0
51_103	3
52_103	1
51_105	0
51_107	0
51_106	0
52_105	0
52_106	1
51_108	2
51_109	1
51_110	2
52_108	1
51_111	0
51_112	2
54_2	2
54_3	0
55_2	2
55_3	0
54_6	1
54_5	2
54_4	0
55_5	0
55_4	0
55_6	2
54_8	1
54_9	0
55_8	0
55_9	2
54_11	1
54_10	0
54_12	0
55_10	1
55_11	1
54_13	2
54_14	4
55_14	1
54_17	0
54_16	1
54_15	1
55_15	2
54_19	1
54_20	1
54_18	1
54_21	0
54_22	1
54_23	1
54_24	1
54_25	2
54_26	1
54_28	2
54_27	1
54_29	2
54_30	2
54_31	5
54_33	3
54_32	1
54_36	4
54_35	4
54_34	1
53_39	2
54_37	0
54_39	5
54_38	1
53_41	3
54_40	1
54_41	1
54_42	0
53_44	2
53_43	1
54_44	2
54_43	0
54_45	1
53_45	0
53_46	2
53_47	1
54_46	1
54_47	4
53_48	0
53_49	2
53_50	0
54_50	2
54_49	2
54_48	2
53_52	1
53_51	3
53_53	2
54_52	2
54_53	4
54_51	1
53_54	0
53_55	0
54_54	1
54_55	0
53_58	0
53_56	1
53_57	1
54_56	0
54_57	0
54_58	1
53_59	2
53_60	3
53_61	0
54_59	1
54_60	0
54_61	0
53_62	4
53_63	2
54_62	2
54_63	0
54_64	1
53_64	2
53_66	1
53_65	1
54_65	0
53_68	1
53_67	1
53_69	2
54_67	3
54_68	1
54_69	3
53_71	1
53_70	1
53_72	3
54_70	3
53_74	1
53_73	3
54_73	3
54_72	2
53_77	2
53_75	2
53_76	1
54_76	2
54_75	2
53_78	2
53_79	1
53_80	1
54_78	4
53_81	2
53_82	3
53_83	1
53_85	0
53_84	1
53_86	2
53_88	1
53_87	2
53_89	0
53_90	1
53_91	2
53_93	2
53_92	1
53_96	2
53_94	1
53_95	0
52_98	0
53_97	2
53_99	1
53_98	2
53_100	2
53_101	2
53_102	0
52_104	1
53_104	1
53_103	0
52_107	1
53_105	1
53_107	0
53_106	1
52_109	2
52_110	3
53_109	0
53_110	2
53_108	1
52_112	3
52_111	1
53_111	0
53_113	1
53_112	1
55_1	0
55_7	0
55_12	1
55_13	0
55_16	2
55_17	1
55_18	1
55_20	4
55_19	2
55_21	0
55_22	1
55_23	1
55_25	2
55_24	1
55_26	0
55_27	0
55_28	2
55_29	0
55_30	3
55_31	2
55_32	1
55_34	1
55_33	2
55_35	2
55_36	2
55_38	0
55_37	1
55_39	1
55_40	0
55_41	1
55_42	1
55_43	2
55_44	0
55_45	0
55_46	0
55_47	2
55_48	0
55_49	2
55_50	0
55_51	0
55_52	2
55_53	2
55_54	0
55_55	0
55_57	2
55_56	0
55_58	2
55_60	1
55_59	1
55_61	1
55_62	2
55_63	1
54_66	2
55_64	0
55_65	1
55_66	1
55_67	2
55_68	0
55_69	1
54_71	2
55_71	0
55_70	0
55_72	2
54_74	0
55_74	2
55_73	0
54_77	0
55_76	2
55_75	2
55_77	2
54_79	2
54_80	5
55_79	1
55_78	1
55_80	2
54_81	1
54_83	2
54_82	4
55_81	0
55_82	0
55_83	4
54_84	4
54_85	3
55_84	0
55_85	0
54_86	1
54_88	1
54_87	4
55_88	1
55_86	1
55_87	3
54_89	4
54_90	2
54_91	2
55_89	3
55_90	1
55_91	0
54_92	0
54_93	0
54_94	3
55_93	1
55_92	5
54_95	2
54_96	1
55_95	2
55_94	2
55_96	2
54_97	0
54_99	4
54_98	2
55_97	2
55_98	1
55_99	3
54_100	0
54_101	1
54_102	2
55_100	0
55_101	2
55_102	1
54_103	3
54_104	3
55_105	2
55_103	0
55_104	3
54_107	3
54_105	0
55_107	0
54_109	0
54_108	1
54_110	3
55_108	2
55_110	2
55_109	1
54_111	1
55_111	2
